id,example,Label
421,"Premise: I have always been a skeptic of the claims of so-called prophets of doom.
Hypothesis: Prophets of doom are not a problem.",not_entailment
422,"Premise: ""I can't get over it,"" said Charles. ""It's the strangest thing I ever heard of. And yet it's true.""
Hypothesis: It's true, but it's the strangest thing Charles has ever heard of.",entailment
423,"Premise: I'd like to see the script.
Hypothesis: I'd like to see the picture.",not_entailment
424,"Premise: In the case of the Eichmann trial, the defense has not been permitted to cross-examine witnesses, but has been allowed to present a rebuttal to the prosecution's case.
Hypothesis: In a trial, both sides have a chance to present their case.",not_entailment
425,"Premise: On the other hand, I'm sure that if I called my friend's parents, they would be more than happy to talk to me.
Hypothesis: If I called my friend's parents, they would be more than happy to talk to me.",entailment
426,"Premise: You can get a cup of coffee and a doughnut at the cafe.
Hypothesis: You can get a cup of coffee and a doughnut at the museum.",not_entailment
427,"Premise: It was a period of great prosperity for the city, and its prosperity was enhanced by the fact that it was a major trading centre.
Hypothesis: The city was prosperous because it was a major trading centre.",entailment
428,"Premise: The way to the temple is easy to find, but the path to the lake is not.
Hypothesis: The path to the lake is easy to find, but the way to the temple is not.",not_entailment
429,"Premise: He was an American, she was a Canadian.
Hypothesis: He was Canadian, she was American.",not_entailment
430,"Premise: I would like to ask the following question: If the state's general fund is in such a state of crisis, why are the tax revenues so high?
Hypothesis: The state's general fund is not in a state of crisis.",not_entailment
431,"Premise: This morning, I woke up with a headache, but after a cup of coffee, I felt much better.
Hypothesis: I actually had a headache.",entailment
