id,example,Label
295,"Namibians cast their ballots Namibian voters are casting their ballots in the nation #39;s presidential and parliamentary elections. In Windhoek, people started arriving at the polling stations as early as 5am today.",World
296,"Clippers escape with victory over Bobcats Like any team bent on abiding by an unwritten rule of following sports cliches, the Clippers say they, yawn, take their games one at a time.",Sports
297,Rogers Wireless trumps rival with \$1B Microcell deal Canadian telecommunications provider Rogers Communications Inc. reported that its wireless subsidiary Rogers Wireless Communications Inc.,Business
298,"Crowds Gather for Zimbabwe Opposition Chief Verdict (Reuters) Reuters - Scores of supporters of Zimbabwe's\opposition leader gathered outside the high court on Friday to\hear the verdict in his treason trial, which could see him\sentenced to death.",World
299,"Merck Pulls Vioxx If you use Vioxx to help ease the pain of arthritis, you better start shopping around for new drug. Merck, the maker of Vioxx is voluntarily pulling the popular drug off the shelves because new research finds an increased risk of heart attack and stroke.",Business
300,Gordon  Experience key as chase comes to crunch. Jeff Gordon believes the experience that has taken him to four titles in NASCAR #39;s top division could prove key as he seeks to overcome Kurt Busch #39;s 41-point title lead in the two remaining races.,Sports
301,"Hotline: Use it in a sentence We don #39;t have to wait another month to know that blog #39; #39; is the word of the year. So says Springfield-based Merriam-Webster, which tallied queries to its online dictionary.",Sci/Tech
302,"Mobile-game market to boom, study says By 2009, games will account for about 4 percent of all wireless-data revenue in the United States, In-Stat/MDR predicts.",Sci/Tech
303,"Hacker Hits California University Computer  SAN FRANCISCO (Reuters) - A computer hacker accessed names  and Social Security numbers of about 1.4 million Californians  after breaking into a University of California, Berkeley,  computer system in perhaps the worst attack of its kind ever  suffered by the school, officials said on Tuesday.",Sci/Tech
304,Musharraf says he may not step down as military chief: report (AFP) AFP - Pakistan President Pervez Musharraf said in an interview published here that he might renege on his pledge to step down as military chief because  quot;the vast majority quot; of the Pakistani people  quot;want me in uniform. quot;,World
305,New company starts up a challenge to Google Google executives have long conceded that one of their great fears is to be overtaken by a more advanced Internet search technology.,Sci/Tech
306,"Boggs Heads 2005 Hall of Fame Ballot (Reuters) Reuters - Five-time American\League batting champion Wade Boggs, two-time NL batting champ\Willie McGee and former Cy Young Award winner Jack McDowell are\among 12 first-year candidates on the 2005 Baseball Hall of\Fame ballot.",Sports
307,"Baseball Today (AP) AP - Houston at San Francisco (10:15 p.m. EDT). Jason Schmidt goes for his 17th win for the Giants, a half-game ahead of the Chicago Cubs in the NL wild-card race and a half-game behind Los Angeles in the West.",Sports
308,"Reliance Energy Asks Six Directors to Reconsider Resignations Reliance Energy Ltd., India #39;s second- biggest utility by market value, said it asked six directors who quit last week to withdraw their resignations.",Business
309,NL notables Expos first baseman Nick Johnson was hit on the side of the head by a hard grounder in the third inning and was carried off the field on a stretcher. Johnson immediately went down face first onto the infield. The Expos said Johnson never lost ...,Sports
310,"Experimental Jet Just Misses Mach 10 An experimental NASA jet has flown at just under 10 times the speed of sound, a record that is a step forward for the plane and its experimental scramjet engine.",Sci/Tech
311,"Lehman in Talks to Buy UK Hedge Fund  LONDON/NEW YORK (Reuters) - Investment bank Lehman Brothers  Holdings Inc. is negotiating to buy GLG Partners, a leading  British hedge fund, according to a source familiar with the  matter.",Business
312,Pilot Talks Continue As Delta Shares Fall Shares of Delta Air Lines Inc. fell Monday on the fear among some analysts that the struggling carrier will be forced into bankruptcy if it doesn #39;t get significant wage concessions from its pilots in the next three weeks.,Business
313,"Actress Close 'joins TV cop show' Fatal Attraction star Glenn Close is to join US police drama The Shield, according to reports in Hollywood.",World
314,"Langer Would Consider Staying as European Captain  BLOOMFIELD HILLS, Mich., (Reuters) - Bernhard Langer said  he would consider staying on as European Ryder Cup captain  after guiding them to a record victory over the U.S.",Sports
315,"France May Allow Jamming of Mobile Phones (AP) AP - Watch a movie or make a mobile phone call. Soon, in France, you might not be able to do both at once.",Sci/Tech
316,GE Spins Off Indian BPO Unit The subsidiary formerly known as GECIS will instantly become a major player in the business process outsourcing industry. By Paul McDougall.,Business
317,"Jonny realises England dream Jonny Wilkinson has realised his dream by being named as England #39;s new captain. The Newcastle Falcons fly-half will lead England in the three November Tests against Canada, Australia and South Africa.",Sports
318,"After Games pressure, world short course presents different &lt;b&gt;...&lt;/b&gt; (CP) - After the pressure of the Olympic Games, training for the world short course swim championships was a challenge for Victoria #39;s Rick Say.",Sports
319,Scientists decode chicken DNA The latest creature to have its DNA fully decoded is the chicken. Scientists from 49 countries announce the completion of the International Chicken Genome Sequencing Project today in the science journal Nature.,Sci/Tech
320,"IRS looks for Arkansans due checks The Internal Revenue Service is looking for more than 600 Arkansans whose federal income tax refund checks totaling almost \$424,000 were returned to the IRS as undeliverable by the Postal Service.",Business
321,Rescuers try to save whales after 80 die in mass stranding off &lt;b&gt;...&lt;/b&gt; SYDNEY : Rescue teams struggled Monday to prevent a pod of about 20 whales beaching in an area off Australia #39;s south coast where 80 whales and dolphins died after stranding themselves at the weekend.,World
322,Dollar Mixed Ahead of U.S. Data Deluge  LONDON (Reuters) - The dollar rose against the yen but  eased from three-week highs against the euro on Monday as  investors waited for key economic data this week to shed light  on the health of the U.S. recovery.,Business
323,"Blair eyes full 3rd term LONDON: British Prime Minister Tony Blair was recovering Friday from surgery to correct an irregular heartbeat, a day after revealing that he intends to serve a full third term if re-elected.",World
324,AWOL drug test stars charged World athletics chiefs yesterday formally charged Greek sprinters Kostas Kenteris and Katerina Thanou with missing drugs tests on the eve of the Olympic Games.,Sports
325,New Treo 650 file system cuts storage capacity PalmOne plans to offer a free 128MB expansion card to Treo 650 owners because a new file system used for the handheld actually offers less memory for data storage than was available on the older Treo 600.,Sci/Tech
326,"Israel Expands Offensive in Gaza Strip JEBALIYA REFUGEE CAMP, Gaza Strip - More troops poured into the Gaza Strip on Saturday as Israel expanded its offensive to counter Palestinian rocket fire, one of the largest incursions in four years of fighting. Seven Palestinians were killed in new clashes, including four who cut through Gaza's border fence...",World
327,Insurance Companies Subpoenaed in Probe New York and Connecticut officials say they are investigating whether improper behavior by insurance firms has been a factor in the rapidly rising cost of malpractice insurance for lawyers and doctors.,Business
328,"Ecclestone Trust Engineered Control #39; of F-1 Racing, Court Told A Bernie Ecclestone family trust has engineered control #39; #39; over Formula One motor racing by unlawfully appointing directors to the sport #39;s operating companies, a lawyer for three banks told a London court.",Sports
329,Rockies get to Schmidt Denver -- It #39;s always dangerous to draw conclusions at Coors Field until you see the pitcher and catcher shake hands after the final out.,Sports
330,"Resident Evil 4 breaks out In a move that #39;s bound to both please and displease, Capcom have revealed that Resident Evil 4 will arrive on PlayStation 2 late next year.",Sci/Tech
331,"India #39;s celebrity outlaw killed India #39;s most wanted, most brutal and most celebrated bandit has been killed in a shoot-out with police after more than 30 years on the run.",World
332,US promises to comply with WTO export rules The WTO gave European nations and other countries the go-ahead to impose punitive duties on US exports ranging from lobsters to trucks because of Washington #39;s failure to repeal a law the WTO says unlawfully protects the US steel industry.,Business
333,"Report: Chinese fighter jets interfere with The Taiwanese president #39;s flight to an outlying island several weeks ago was diverted because 28 Chinese fighter jets were spotted in the area, a major Taiwanese newspaper reported Thursday.",World
334,"Can General Motors Design a Better Future? Style and design are not the only issues filling the days of Robert A. Lutz. Increasingly, much of his attention has also been focused on the cost side.",Business
335,"Music companies sue Sharman over Kazaa Five record companies are suing Sharman Networks, creator of the file-swapping technology Kazaa, for music piracy in Australia #39;s Federal Court.",Sci/Tech
336,NASD Calls for Soft Dollar Deal Limits  BOSTON (Reuters) - The NASD on Wednesday submitted  recommendations to the U.S. Securities and Exchange Commission  to limit the use of soft dollar deals and increase disclosure  about such practices.,Business
337,"Sportsview: Bonds' 700th Should Be a Blast (AP) AP - For the sake of argument, here's hoping Barry Bonds' next home run ball travels 500 feet, minimum.",Sports
338,Nortel hires Accenture to help fix global financial organization &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - Nortel Networks said Friday it has hired giant consulting firm Accenture to help fix its troubled financial organization.,Business
339,"China, Argentina to establish strategic partnership China and Argentina have decided to establish and develop a  quot;strategic partnership, quot; Chinese President Hu Jintao and his Argentine counterpart Nestor Kirchner said Tuesday in Buenos Aires.",Business
340,Fujifilm FinePix F450 Attracts Praise from Outside Camera Circle The Fujifilm FinePix F450 attracted the attention of some popular magazines this month. Fortune named the digital camera one of the Top 25 Best Products of the Year ,Sci/Tech
341,Romanians vote for new president to succeed Iliescu (AFP) AFP - Nearly 18 million Romanians are eligible to vote Sunday in the first round of a presidential election to replace Ion Iliescu and lead the former communist state into the European Union.,World
342,"Glass looks half empty for JD Wetherspoon PUBS group JD Wetherspoon today said a sales slowdown in the second half had taken the fizz out of its annual profits. The city centre pub and bar operator, which runs around 650 outlets including The Standing ",Business
343,"Study: IT workers more optimistic IT workers' confidence in the employment market kept growing in July, but techies are less happy with actual jobs than workers overall.",Sci/Tech
344,"UPDATE 1-China has strong reservations about yuan move-IMF China had  quot;strong reservations quot; about floating its yuan currency (CNY=: Quote, Profile, Research) , according to International Monetary Fund documents from July that were released on Friday.",Business
345,"U.N. health body warns against ""kitchen killer"" (Reuters) Reuters - Some 1.6 million people, mainly small children, die each year from a ""kitchen killer"" -- disease brought on by inhaling smoke from cooking stoves and indoor fires, the World Health Organisation said on Friday.",World
346,"Unions clear way for Alitalia turnaround plan Clearing the way for a do-or-die restructuring, unions at Italian airline Alitalia AZPIa.MI have agreed to unemployment packages for around 3,700 employees, union sources say.",Business
347,"Photos: Invasion of ""Half-Life 2"" Screen shots of the video game show tripods towering over crumbling cities.",Sci/Tech
348,Ministerial Meeting of the Arctic Council in Reykjavik on 24 &lt;b&gt;...&lt;/b&gt; Foreign Minister Jan Petersen is attending the Ministerial Meeting of the Arctic Council in Iceland on 24 November. The most important item on the agenda is a discussion of the Arctic Climate Impact Assessment.,Sci/Tech
349,"McNabb-Culpepper Other Big Match Up Tonight In the game hyped as a face off between elite wide receivers Terrell Owens and Randy Moss, the men throwing the ball their way tonight have a lot in common.",Sports
350,Time for Celtic #39;s money men to fund O #39;Neill #39;s ambition ITS TIME to take stock. Those were Martin ONeills words late on Tuesday night as he tried to quantify the effect upon Celtic of watching their European season plunge into darkness.,Sports
351,"Toshiba, TCL to Cooperate on Appliances SHANGHAI, China - Focusing on the fast-growing Chinese market, Japan #39;s Toshiba and major Chinese appliance maker TCL have signed a broad agreement to cooperate in making and marketing appliances in China, the companies said Thursday.",Business
352,"US revises its strategy on Sudan, seeks UN aid if peace deal signed UNITED NATIONS -- The Bush administration is pressing the United Nations to reward Sudan with a major package of international debt relief and reconstruction funds if the Islamic state signs a peace deal ending a brutal, 20-year civil war with the Christian-backed Sudan People's Liberation Army in southern Sudan by the end of the year.",World
353,Stock car racing in Canada gets boost from NASCAR deal with CASCAR TORONTO (CP) - Stock car racing in Canada received a boost Tuesday as NASCAR announced a multi-year operational and marketing agreement with CASCAR.,Sports
354,FCC Issues Rate Freeze for Phone Networks (Reuters) Reuters - U.S. communications regulators on\Friday issued interim rules that would freeze for six months\the wholesale rates for leasing access to the major U.S. local\telephone networks.,Business
355,"US trade deficit widens to \$54 billion on oil spike WASHINGTON The United States announced Thursday that its trade gap widened in August to \$54 billion, the second-largest ever, reflecting record spending on imported oil and a decline in goods exports that may presage a slowdown in manufacturing.",Business
356,Leading al Qaeda suspect killed in gun battle PARAMILITARY police killed a suspected top al Qaeda operative in a four-hour gun battle at a house in southern Pakistan yesterday.,World
357,"As US Advances in Falluja, New Fighting Erupts in Northern Iraq Insurgents opened a new front against American-led forces today, attacking several police stations in the northern city of Mosul and pushing that city to the brink of chaos ",World
358,"Under Ridge, Color Alerts and Mixed Security Reviews Tom Ridge leaves with a record of progress, but his successor faces daunting challenges that critics say were largely ignored.",World
359,"Donohoe quits after marijuana arrest UAB defensive line coach Pat Donohoe resigned Monday but declared his innocence on a marijuana possession charge. Donohoe, 51, submitted his letter of resignation to UAB head coach Watson Brown.",Sports
360,"Documents Shed Light on Iraq Prison Abuse (AP) AP - Poor living conditions for U.S. soldiers and an immersion in an unfamiliar culture may have contributed to abuses at U.S. detention facilities in Iraq, according to government documents released to the American Civil Liberties Union on Thursday.",World
361,"Florida Residents Face Hurricane Wreckage PUNTA GORDA, Fla. - After getting a first look at the widespread damage left behind by Hurricane Charley, Florida residents were faced with the arduous task of sorting through the wreckage, and for some, starting over again...",World
362,"Sony cornered by iPod fashion Juliana Sasaki didnt bother checking out Sonys digital music player before buying her green iPod mini.  quot;I knew Sony and other companies had MP3 players, but they cant beat the mini, quot; says Sasaki, 23, a language teacher.",Sci/Tech
363,"Palestinian Leaders to Transfer Arafat Powers (Reuters) Reuters - Palestinian leaders\prepared on Thursday to transfer President Yasser Arafat's\powers to three key figures who will take on the most important\roles he held, officials said.",World
364,"Is Monster for Sale? The online employment site remains at the top, but the rest of the field is gaining ground.",Business
365,"Red Hat goes after enterpise with Unisys partnership, updated &lt;b&gt;...&lt;/b&gt; Red Hat has announced a partnership with Unisys and the availability of security updates to their Enterprise Linux offering today.",Sci/Tech
366,"Flying right The Boeing Co. will face competition to supply tankers to the Air Force, which could be good for the company. Most certainly, US taxpayers should win from having a deal decided competitively rather than through ",Business
367,"Mass. Lawmakers Tout Kerry in 6 States (AP) AP - When the busload of campaign volunteers left Arlington, Mass., on Saturday to knock on doors in neighboring New Hampshire, Rep. Ed Markey was on it.",World
368,"New head coach clear on goals for Rebels New Ole Miss head coach Ed Orgeron, speaking for the first time since his hiring, made clear the goal of his football program.  quot;The goal of this program will be to go to the Sugar Bowl, quot; Orgeron said.",Sports
369,Why Bush is on the carpet with Hoover We are likely to hear a lot about former United States president Herbert Hoover in the coming months as the US election approaches in November.,Business
370,Microsoft to expand operations in India Microsoft Corp. said Monday that it will continue to expand its software development operations in India as it opened a new campus near Hyderabad.,Business
371,"Stocks to Watch on Wednesday, August 18  APPLIED MATERIALS INC. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AMAT.O target=/stocks/quickinfo/fullquote""&gt;AMAT.O&lt;/A&gt;:",Business
372,"Bush Signs Into Law Debt Ceiling Increase (Reuters) Reuters - President Bush on Friday signed into\law a measure authorizing an  #36;800 billion increase in the\credit limit of the United States, the White House said.",Business
373,Conoco Wins \$2 Billion LUKOIL Stake  MOSCOW (Reuters) - ConocoPhillips said on Wednesday it was  seeking 20 percent of Russia's LUKOIL in a far-reaching  alliance which opens the way for the oil majors to tap vast  reserves in northern Russia and Iraq.,Business
374,"Report: Sexson to sign with Mariners Anaheim, CA (Sports Network) - The Seattle Mariners have reportedly found their slugging first baseman for the 2005 season and beyond by coming to terms with free agent Richie Sexson.",Sports
375,IBM Adds Fingerprint Scanning to ThinkPad Laptops The fingerprint scanner on the new IBM ThinkPads is a discreet swipe sensor built into the palm rest. It lets users log in to Windows using their fingerprint or replace the ThinkPad #39;s existing ,Sci/Tech
376,Russia reports fair weather Moscows approval of the Kyoto Protocol is a major step in bringing the treaty into effect. Fifty-five countries (that emit 55 per cent of the worlds total CO2 emissions) must endorse the Kyoto pact before it can become binding.,World
377,"Letters Target the abusers of legal weapons We can all share the outrage, expressed by columnist Steve Bailey (''Summer Sizzler, quot; Aug. 11), at the killings in the city's poor neighborhoods. But there's no need to share his ignorance. He argues for renewal of the so-called assault weapon ban, claiming that otherwise, ''UZIs and AK-47s could again be flooding the streets. quot; His ...",Business
378,Bambang declared clear winner JAKARTA - Former general Susilo Bambang Yudhoyono yesterday said he would form the next government and formulate a 100-day programme after being declared the runaway winner of last month #39;s presidential election in Indonesia.,World
379,Army admits human rights violations during dictatorship Thirty-one years on the Chilean army has acknowledged the human rights violations committed during the dictatorship of Augusto Pinochet.,World
380,Creative Zen Micro Le Zen Micro te donne la possibilit de choisir ta couleur prfre. Tu prfres le rose au noir ou gris ? Fais ton choix entre toutes les couleurs que le Zen micro peut toffrir.,Sci/Tech
381,"Brazil recognizes China as market economy: Hu (AFP) AFP - Brazil has recognized China as a market economy, President Hu Jintao declared here, claiming the prized status Beijing had been seeking for days while Brazil's meat and aircraft industry were given access to the Asian giant's huge market.",Business
382,"Car bomb blast hits US convoy in Samarra, four killed A car bomb exploded at a US convoy in the northern Iraqi city of Samarra, killing at least four Iraqis and wounding many others, police said on Wednesday.",World
383,"Cheap HIV treatment hailed Giving HIV-positive children a common antibiotic could nearly halve the death rate, the UN says.",World
384,"Colombia Captures 'Chancellor' of FARC Rebel Group &lt;p&gt;&lt;/p&gt;&lt;p&gt; BOGOTA, Colombia (Reuters) - The chief of internationalrelations for Colombia's biggest leftist rebel group, who oncesought support from Libyan leader Muammar Gaddafi, was arrestedafter a months-long manhunt, police said on Wednesday.&lt;/p&gt;",World
385,Indian foreign minister says Kashmir  #39;not a nuclear flashpoint #39; NEW DELHI : Indian Foreign Minister Natwar Singh said that the dispute over Kashmir was not a nuclear flashpoint and that there had been progress in recent talks with his Pakistani counterpart.,World
386,"Brokerage unit saps H amp;R Block but will it be sold? A day after H amp;R Block Inc. (HRB.N: Quote, Profile, Research) reported its first-quarter loss some analysts wondered if the largest US tax preparation firm would consider selling its brokerage business.",Business
387,"Home Is Where the Help Desk Is More than ever, today's consumers need to plan and research their tech purchases to make sure the parts of their digital dream home will actually work together.",Sci/Tech
388,"China stages modest economic slowdown China #39;s economy has slowed modestly for the third successive quarter, raising hopes of success in a delicate battle to reduce the risk of overheating without provoking a crash.",Business
389,"Novell Sues Microsoft Over WordPerfect Software Novell Inc. sued Microsoft Corp. MSFT.O on Friday, claiming that the world #39;s largest software maker used its Windows monopoly to hurt sales of the WordPerfect processing program, which the smaller rival owned briefly a decade ago.",Business
390,"UPI NewsTrack Business US stocks gained ground in early trading Thursday after tame inflation reports and better than expected jobless news. Oil prices held steady as Hurricane Ivan battered the Gulf coast, where oil operations have halted.",Business
391,"Singapore announces relaxation of rules on political expression Singapore #39;s new Prime Minister, Lee Hsien Loong, has announced a partial relaxation of rules on political expression. But, he warns race and religion will remain sensitive issues subject to restrictions.",World
392,Microsoft Eyes Video for Business IM (PC World) PC World - Software giant teams with Polycom to boost sales of Live Communications Server.,Sci/Tech
393,Abbott to Buy Nutrition Company EAS Medical products company Abbott Laboratories said Monday it agreed to buy nutrition products company EAS Inc. in a cash-for-stock deal worth about \$320 million.,Business
394,Americans Warned to Avoid Part of Sinai (AP) AP - The United States warned its citizens Friday to avoid the northeastern Sinai Peninsula for the next three months after suicide bombings hit three Egyptian hotels in the area.,World
395,"Mutu apologizes, turns down offer to become Romanian assistant &lt;b&gt;...&lt;/b&gt; Former Chelsea striker Adrian Mutu apologized Tuesday for his positive cocaine test and said he will turn down an offer to become an assistant coach for the Romanian national team.",Sports
396,"Afghan drug statistics to show big rise: Straw Reuters London Oct 29: UN figures on Afghanistan will show a big rise in drug cultivation and production in the past year, the British Foreign Secretary, Mr Jack Straw has said, as he chided international donors for not meeting their pledges.",World
397," Prince of Persia: The Warrior Within is Now Available! Ubisoft has announced that Prince of Persia: The Warrior Within is now out for all platforms, including the Nintendo GameCube. Developed by Ubisofts Montreal studio, the same that brought you Prince of ",Sci/Tech
398,"U.S. Troops Training for Iraq in Israel -Paper (Reuters) Reuters - U.S. troops from Iraq are being\trained by the Israeli army in urban and guerrilla warfare\tactics at a military base in Israel, a local newspaper said on\Wednesday.",World
399,IBM fits PCs with new hardware-based security chip IBM has begun using new security hardware from National Semiconductor in its desktop PCs in an effort to fend off viruses and hackers.,Sci/Tech
400,"French Retailer Carrefour Warns on Profit  PARIS (Reuters) - Carrefour, the world's No. 2 retailer,  posted a weaker-than-expected rise in quarterly sales on  Tuesday and warned it would not reach annual sales and profit  targets amid a sharp deterioration in its markets.",Business
401,Dolly scientist in clone bid The scientist who created Dolly the Sheep at Edinburgh #39;s Roslin Institute wants to clone human embryos to help find a cure for motor neurone disease.,Sci/Tech
402,Italian race shame overshadows UEFA Cup PARIS (AFP) - Newcastle United booked their place in the last 32 of the UEFA Cup but the latest round of group matches was overshadowed by another depressing outbreak of racism on European terraces.,Sports
403,"Slowdown in growth caps worst week for the Euro-zone ACROSS the Euro-zone last week there were tell-tale signs of panic setting in. To the evident worries of the euro being forced to further record highs against the dollar, were added grim evidence by the weekend of a sharp economic slowdown.",Business
404,"Global bird populations face dramatic decline in coming decades Ten percent of all bird species are likely to disappear by the year 2100, and another 15 percent could be on the brink of extinction, according to a new study by Stanford University biologists.",Sci/Tech
405," #39;Halo 2 #39; illegally posted online for download Microsoft Corp. said Thursday that a version of  quot;Halo 2, quot; the forthcoming follow-up to the best-selling video game for the company #39;s Xbox console, had been leaked and illegally posted for download on the Internet.",Sci/Tech
406,"Arafat #39;s nephew calls medical file inconclusive PARIS -- Palestinian Authority President Yasser Arafat #39;s medical records show no definite diagnosis explaining his death, his nephew said Monday.",World
407,"Get heart smart A few days after the news of former President Clinton #39;s bypass surgery, I felt myself getting seriously short of breath and unable to walk more than a few steps without stopping.",Sci/Tech
408,"Rainfall moves northern Arizona down drought scale Northern Arizona #39;s downgrade on a federal drought map from an  quot;extreme quot; designation to  quot;severe quot; could mean healthier winter vegetation, better stream flow and more moisture - at least in the short term, experts say.",Sci/Tech
409,"Real Salt Lake trades for Kreis in first player move Real Salt Lake obtained its first player in Major League Soccer Wednesday, trading for Dallas forward Jason Kreis in exchange for future considerations.",Sports
410,"US Launches Massive Offensive on Baghdad BAGHDAD, November 24 (IslamOnline.net  amp; News Agencies) - US-led occupation troops took Tuesday night, November 23, their offensive from Fallujah to Baghdad with some 5,000 US marines, British troops and Iraqi commandos launching full-scale raids into ",World
411,New CEO predicted to follow same path McDonalds Corp. s choice of an insider to replace ailing Chief Executive Officer Charlie Bell should keep the company on the path that has led ,Business
412,"Players, Owners Reject Plans to End NHL Lockout Hopes of saving the National Hockey League season all but vanished Tuesday when players and team owners rejected proposals to end the labor dispute.",Sports
413,"Lesser lights on leaderboard with Els In few other sports could three players across such a broad spectrum be in contention for a title. But such is the case after the first round of the Dunhill Championship, where only six of the world #39;s top 200 golfers are playing.",Sports
414,UN tries to keep up dialogue after Khartoum irked by Darfur criticism (AFP) AFP - The UN envoy to Sudan has tried to ease the pressure on Khartoum after a flurry of indictments of the government's failure to end the crisis in Darfur drew irate reactions from President Omar al-Beshir.,World
415,"Feds Target Scofflaws And Spammers As part of its recent crackdown on cybercrime, the Justice Department last week detailed major enforcement actions against copyright scofflaws and spammers.",Sci/Tech
416,"Glazer will be main topic at Man United shareholders #39; meeting There #39;s no doubt about the main topic at Friday #39;s annual meeting of Manchester United shareholders: Malcolm Glazer. Though Manchester United PLC has 39,000 ",Sports
417,"Pakistani firms answer call for cell phones Tens of thousands of Pakistanis endured hours of stifling heat this week to accept an offer of free mobile phone connections, a sign of the pent-up demand in a country where cell phone usage has remained low. ",Sci/Tech
418,New Computer Chip Built for Speed IBM and Advanced Micro Devices have announced that they have produced a silicon chip with a marked improvement in speed by using strained silicon technology.,Sci/Tech
419,England: Terry paces Chelsea Defender John Terry scored twice in three minutes as Chelsea beat Charlton 4-0 Saturday to open up a five-point lead at the top of the English Premier League.,Sports
420,"Wal-Mart Comes Back Swinging After being outmaneuvered by aggressive competitors at the start of the holiday shopping season, Wal-Mart Stores (WMT ) is returning fire.",Business
421,"Quincy gets its revenge It took a year, but Quincy's volleyball team has bragging rights in the city again.",Sports
422,Speed backs Hughes #39; next move WALES captain Gary Speed today insisted Mark Hughes will join Blackburn with the blessing of the players - if his move to the Premiership is rubber-stamped.,Sports
423,Clash Over Internet Sports Photos Britains big football leagues and daily newspapers are circling each other in a showdown over game photos on Internet sites.,Sci/Tech
424,Another oil-food scandal emerges UN Secretary-General Kofi Annan said yesterday he was disappointed in his son for accepting payments from a key contractor in the oil-for-food program for more than four years longer than had been previously acknowledged.,World
425,DirecTV Sees Up to  #36;1.6 Billion Charge (Reuters) Reuters - Satellite television provider\DirecTV Inc. said it may take up to  #36;1.6 billion in charges to\write down the value of satellites it would use for\broadcasting instead of high-speed data services.,Business
426,Notre Dame Wins Women's Soccer Title (AP) AP - Notre Dame won its second NCAA women's soccer championship by beating UCLA 4-3 on penalty kicks after the teams tied 1-1 through 110 minutes of regulation and overtime Sunday.,Sports
427,"Israel has duty to protect citizens Tom Friedman, in his column  quot;Jews, Israel and America, quot; offers an unrealistic solution that is at odds with recent history and the current geopolitical environment:  quot;... One thing that Israel ",World
428,"NCAA case no worry for Spurrier Shortly after Steve Spurrier arrived at Florida in 1990, the Gators were placed on NCAA probation for a year stemming from a child-support payment former coach Galen Hall made for a player.",Sports
429,UPDATE: James Hardie Willing To Help Compensation Fund SYDNEY (Dow Jones)--James Hardie Industries NV (JHX) said Monday it is willing to help the medical fund it established to pay victims of asbestos-related illnesses avert a liquidity crisis.,Business
430,"Paralympics scrap closing celebrations after crash The school bus, on its way to Athens from central Greece, collided with a truck. Thirty people were injured, 26 of them pupils in their.",World
431,"American Hits Wrong Target, Loses Gold Medal  ATHENS (Reuters) - Matthew Emmons is a trained accountant  but he got his numbers terribly wrong on Sunday.",Sports
